id,title,url,image_url,total_time,yields,ingredients,instructions
7820,Spinatvafler,https://www.valdemarsro.dk/spinatvafler/,https://www.valdemarsro.dk/wp-content/2018/06/spinatvafler.jpg,30,4 servings,hvedemel | fuldkornshvedemel | bagepulver | spinat | æg | mælk | smør,"Rør hvedemel, fuldkornsmel og bagepulver godt sammen i en skål.
Skyl spinaten grundigt og kom derefter spinat i en blender sammen med resten af ingredienserne, inkl. mel.
Blend det sammen til en helt ensartet lind dej. Lad gerne dejen hvile i 15-30 minutter, så melet lige kan absorbere lidt af væden og tykne.
Fordel lidt olie eller smør i et vaffeljern og steg vaflerne til de er gyldne og gennembagt."
7823,Citronmuffins med birkes,https://www.valdemarsro.dk/citron-og-birkes-cupcakes/,https://www.valdemarsro.dk/wp-content/2013/07/citronmuffins.jpg,45,12 servings,smør | marcipan | øko citron | sukker | vaniljesukker | æg | hvedemel | bagepulver | blå birkes | smør | flormelis | øko citron | naturel flødeost | blå birkes,"Pisk smør, marcipan, citronsaft, citronskal, sukker og vaniljesukker sammen, til det er luftigt.
Tilsæt et æg ad gangen og pisk godt igennem, til blandingen er jævn.
Bland mel, bagepulver og salt sammen. Sigt blandingen i dejen og vend det godt rundt. Tilsæt de blå birkes og vend dem godt ind i dejen.
Fyld dejen i muffinforme og bag dem i en forvarmet ovn ved 175 grader varmluft i ca. 20 minutter, til de er gennembagte i midten.
Lad kagerne køle af på en rist.
Citronfrostning
Pisk smør, flormelis, 1 spsk citronsaft og fintrevet citronskal sammen, til det er luftigt.
Rør flødeost og birkes i og smag til. Fyld frostingen i en sprøjtepose med stjernetylle og lav en fin top på hver cupcake. Drys med lidt birkes på toppen."
7826,Lagkage med banan og chokolade,https://www.valdemarsro.dk/lagkage-med-banan-og-chokolade/,https://www.valdemarsro.dk/wp-content/2021/02/bananlagkage.jpg,180,8 servings,hasselnødder | æg | vaniljestang | sukker | smør | hvedemel | bagepulver | vaniljestang | æggeblommer | sukker | majsstivelse | mælk | piskefløde | banan | mørk chokolade | daim | piskefløde,"Lagkagebunde
Kom hasselnødderne i en forvarmet ovn ved 150 grader varmluft og bag i 15 minutter til hinderne bliver sprøde og sprækker. Kom hasselnødderne i et rent klæde og gnid hinderne af. Kom hasselnødderne i en foodprocessor og kør til det er fintmalet.
Del æggene i hvider og blommer i to skåle. Pisk æggehvider, til de er luftige, stive og danner toppe. Skær vaniljestangen igennem på langs, skrab forsigtigt kornene ud med en kniv og bland dem i sukkeret. Pisk vanilje, sukker og æggeblommer til en luftig æggesnaps. Tilsæt hasselnøddemel og smør og pisk det hurtigt sammen.
Bland mel, salt og bagepulver, sigt det i dejen og vend den hurtigt sammen. Rør forsigtigt et par skefulde piskede æggehvider i dejen og fold derefter meget nænsomt resten af de luftige æggehvider i. Fordel dejen i en smurt springform på ca. 20 cm i diameter og glat den ud med en dejskraber. Bag kagen i en forvarmet ovn ved 165 grader varmluft i 45-50 minutter. Afkøl kagen helt i springformen. Tag kagen ud og skær den i 3 lagkagebunde.
Konditorcreme
Flæk vaniljestangen og skrab vaniljekornene ud. Skil vaniljekornene fra hinanden, ved at blande dem med sukker. Rør vaniljesukker, æggeblommer og majsstivelse godt sammen i en gryde. Pisk mælken i og varm langsomt op til kogepunktet under konstant omrøring til det tykner og bliver en lækker tyk vaniljecreme. Hæld vaniljecremen i en skål, læg husholdningsfilm over overfladen og stil i køleskabet til cremen er helt kold.
Pisk fløden til en luftig flødeskum og vend den i vaniljecremen til en luftig og lækker konditorcreme
Saml lagkagen
Læg den første lagkagebund på et fad og fordel et godt lag konditorcreme på bunden. Læg skiver af banan på og drys med chokolade og Daim. Fortsæt på samme måde med resten af bundene. Gem lidt til pynt. Gem et lag konditorcreme til at smøre på toppen og drys til sidst med resten af chokoladen og Daim-stykkerne.
Pisk flødeskum til pynt, fyld det i en sprøjtepose med stjernetylle og pynt siderne af lagkagen."
7829,Rabarbercrumble,https://www.valdemarsro.dk/rabarber-crumble/,https://www.valdemarsro.dk/wp-content/2015/06/rabarbercrumble-app-1.jpg,60,6 servings,rabarber | sukker | vaniljesukker | finvalset havregryn | hvedemel | sukker | vaniljesukker | smør | cremefraiche 38%,"Rabarber
Vend rabarbertern med sukker og vaniljesukker. Lad dem trække i ca. 30 minutter og vend dem nogle gange undervejs.
Crumble
Bland havregryn, mel, sukker og vaniljesukker sammen og smuldr smørret i. Smuldr det hele godt sammen til en crumble.
Kom rabarber i et smurt ovnfast fad på 24-26 cm i diameter. Fordel crumblen henover og bag kagen i en forvarmet ovn ved 175 grader varmluft i 30-40 minutter, til rabarberne bobler, og crumblen er gyldenbrun.
Server rabarbercrumblen lun eller kold med cremefraiche, flødeskum eller vaniljeis til."
7832,Rucolapesto,https://www.valdemarsro.dk/rucolapesto/,https://www.valdemarsro.dk/wp-content/2018/01/rucolapesto.jpg,10,1 serving,rucola | hvidløg | olivenolie | vesterhavsost | valnødder,"Hæld valnødderne over med kogende vand og tør derefter vandet af med et rent viskestykke. Det gør at de smager knap så bittert og lidt mere mildt.
Kom det hele i en foodprocessor eller minihakker og kør det godt til det er lækkert i konsistensen.
Eller lav pestoen på den klassiske måde, hvor alt hakkes på et skærebræt. Simpelthen hak det super fint og alt på en gang (undtagen olivenolien, som først blandes i tilsidst)
Smag og vurder om det evt skal have en smule mere olivenolie.
Opskriften giver 1 dl pesto"
7841,Mandelmælk,https://www.valdemarsro.dk/hjemmelavet-mandelmaelk/,https://www.valdemarsro.dk/wp-content/2016/01/mandelmaelk.jpg,10,1 serving,mandler | drys vaniljepulver,"30 mandler sættes i blød i et glas og dækkes med 2 dl koldt vand i mindst en dag i køleskabet (de kan sagtens holde sig meget længere på køl, hvis man bare skifter vandet dagligt).
Hæld vandet fra og skyl mandlerne grundigt, inden de bruges.
Til mandelmælk blender jeg først mandlerne med 1 dl rent vand. Når massen er godt grynet, så kommer jeg 9 dl vand mere i.
Blend igen og sigt mandelmælken gennem et rent klæde.
Mandelmælk har en dejlig mild smag og jeg bruger det oftest til smoothie eller grød. Smag evt mandelmælken til med en smule vanilje.
Det overskydende mandelsmulder smager fantastisk, blandet i grød eller i dejen til hjemmebagt brød."
7844,Bellini,https://www.valdemarsro.dk/bellini/,https://www.valdemarsro.dk/wp-content/2020/08/bellini.jpg,60,6 servings,fersken | prosecco,"Skold fersknerne ved at lægge dem i en skål med kogende vand i et minut. Træk skindet af de skoldende ferskener og skær frugtkødet skiver. Blend ferskenkødet til det er helt fint og mos pureen gennem en fintmasket sigte. Sæt i køleskabet i minimum en time – eller i fryseren i 30 minutter – så pureen kan blive helt kold.
Fyld et par skefulde ferskenpure i hvert champagneglas og top derefter med iskold prosecco.
Server straks"
7847,Grydebrød,https://www.valdemarsro.dk/grydebroed/,https://www.valdemarsro.dk/wp-content/2012/01/grydebroed-opskrift.jpg,840,1 serving,gær | honning | sigtet ølandshvedemel | fuldkorn ølandshvedemel | hvedemel,"Opløs gæren i en skål med vand.
Tilsæt honning, salt og de to varianter af ølandshvede og rør det godt igennem. Tilsæt hvedemel og rør igen.
Dæk skålen til og lad dejen hæve i 10-­12 timer på køkkenbordet.
Skrab dejen ud på et meldrysset bord og fold den næn­somt ind over hinanden 5-­8 gange. Drys godt med mel over dejen og læg den i en meldrysset skål eller hævekurv og lad den hæve i 2 timer.
Når dejen har hævet i 1,5 time, sættes en støbejerns­ gryde med låg på ca. 4,2 liter i en kold ovn. Tænd ovnen på 250 grader varmluft eller almindelig ovn og tag gry­den ud af ovnen, når temperaturen er på 250 grader. Tag låget af gryden og hæld med det samme dejen i gryden. Læg låg på og sæt gryden tilbage i ovnen.
Bag brødet i 30 minutter ved 250 grader, tag derefter låget af og bag videre ved 230 grader varmluft i 15 minutter.
Tag gryden ud af ovnen og vend brødet ud på en rist.
Sørg for at bruge grydelapper, da gryden og låget bliver rygende varme!"
7851,Grødchips med dilddressing,https://www.valdemarsro.dk/sproede-groedchips-med-hjemmelavet-dilddip/,https://www.valdemarsro.dk/wp-content/2015/08/groedchips.jpg,60,1 serving,finvalset havregryn | mælk | havregrød tilberedt | sød paprika | røget paprika | olivenolie | cremefraiche 18 % | frisk dild | løgpulver | hvidløg | citronsaft,"Ingredienserne til havregrøden røres sammen i en gryde.
Juster med vand og mælk til den rette konsistens og lad køle af.
Rør havregrøden med olie, sød paprika og røget paprika samt lidt knust flagesalt.
Med en spartel smøres grøden ud på bagepapir i et tyndt lag.
Drys lidt flagesalt på og bag i ovnen ved 150 grader varmluft i 45 – 60 minutter.
Dilddip
Rør creme fraiche sammen med krydderurter og alt det andet gode. Smag til med salt og peber, samt lidt citronsaft."
7855,Hasselnøddesmør,https://www.valdemarsro.dk/hasselnoddesmor/,https://www.valdemarsro.dk/wp-content/2013/10/hasselnoeddesmoer-hjemmelavet.jpg,30,1 serving,hasselnødder,"Rist hasselnøddekernerne på en bageplade i ovnen ved 175 grader omkring 15 minutter.
Tag hasselnødderne ud af ovnen, kom dem i en rent klæde og brug det til at gnide skallerne af i.
Kom de ristede lune hasselnøddekerner i en foodprocessor og kør til hasselnøddesmørret bliver cremet og lækkert.
Det kan godt tage 10 minutter og det er indimellem nødvendigt lige at skrabe kanterne og røre massen sammen i hakkeren."
7857,Bananchips,https://www.valdemarsro.dk/de-laekreste-hjemmelavede-bananchips/,https://www.valdemarsro.dk/wp-content/2014/02/hjemmelavede-bananchips.jpg,180,1 serving,banan,"Skær bananen i ultra tynde skiver, skær den gerne lidt på skrå.
Sæt bananskiverne på en bageplade med bagepapir og sæt bagepladen i ovnen, ved 100 grader varmluft i 45 minutter – 1 time. eller til de er sprøde.
 "
7860,Limoncello cocktail - med gin og mynte,https://www.valdemarsro.dk/limoncello-cocktail-gin-mynte/,https://www.valdemarsro.dk/wp-content/2017/06/limoncello-gin-mynte.jpg,5,2 servings,limoncello | gin | isterninger | øko citron | frisk mynte,"Shake isterninger, limoncello og gin godt sammen og fordel i to glas med citronskiver i.
Top med danskvand og pynt med mynteblade."
7863,Espresso Martini cocktail med saltkaramel,https://www.valdemarsro.dk/espresso-martini/,https://www.valdemarsro.dk/wp-content/2015/06/caramel-espresso.jpg,45,2 servings,espresso | vodka | kahlua | isterninger | piskefløde | sukker | smør,"Saltkaramel
Smelt sukker langsomt i en gryde, og brus det kort op med smør, hvor efter fløden tilsættes og det hele koger/simre i omkring 10-15 minutter til karamellen er tyk nok til at kunne holde ved glassets kant.
Tag gryden af varmen og lad karamellen stå et øjeblik.
Rør den igennem og dyp så glassene i, og drej rundt så hele glassets øverste kant dækkes af et lille lag karamel og pynt med lidt saltflager.
Espresso Martini
Hæld espresso, vodka og Kahlua i en shaker eller et glas med låg.
Kom isterninger i og ryst grundigt, hæld drikken – uden isterninger! – i martini glas og server med det samme."
7866,Lemondrop cocktail,https://www.valdemarsro.dk/lemondrop-cocktail/,https://www.valdemarsro.dk/wp-content/2016/12/lemondrop-cocktail-app.jpg,5,2 servings,isterninger | vodka | cointreau | sukkersirup | øko citron | sukker | Til pynt af glas | glukosesirup | sukker | øko citron,"Vend glassets kant i sirup og derefter i sukker, så glasset bliver fint pyntet.
Kom vodka, cointreau, sukkersirup og friskpresset citronsaft i en shaker med isterninger.
Ryst cocktailen godt igennem og hæld derefter gennem en sigte i glassene.
Kom en citronskive i glasset.
Sukkersirup
Kog lige dele vand og sukker sammen, til sukkeret er opløst.
Siruppen kan opbevares i en lille flaske i barskabet og kan holde længe."
7869,Rugbrødslagkage,https://www.valdemarsro.dk/rugbroedslagkage/,https://www.valdemarsro.dk/wp-content/2021/04/rugbroedlagskage.jpg,120,8 servings,æg | sukker | rugbrød | hasselnødder | bagepulver | usødet kakao | kartoffelmel | solbærsyltetøj | piskefløde | mørk chokolade | hasselnødder,"Rugbrødsbunde
Del æggene i blommer og hvider. Pisk æggehviderne, til de er luftige og danner toppe og stil dem til side.
Pisk sukker og æggeblommer til en luftig og lys æggesnaps.
Riv rugbrødet på et rivejern, eller kør det fint i en foodprocessor. Bland rugbrødskrummer, hasselnødder, bagepulver, kakaopulver og kartoffelmel sammen og rør det derefter sammen med æggesnapsen. Vend først 1-2 spsk af de stiftpiskede æggehvider i og fold derefter forsigtigt resten i.
Læg bagepapir i bunden af en springform på ca. 22 cm i diameter. Smør siderne med smør og vend dejen i.
Bag i en forvarmet ovn ved 165 grader varmluft i 45-50 minutter, til den er færdigbagt.
Lad kagen afkøle helt på en rist og del den derefter i to lagkagebunde.
Fyld og samling af rugbrødslagkage
Læg den nederste bund på et kagefad og smør med halvdelen af solbærsyltetøjet og halvdelen af flødeskummen samt et lille drys chokolade.
Smør bunden på den anden kagebund med det sidste solbærsyltetøj og læg over. Smør resten af flødeskummen på og drys til sidst med chokolade og hasselnødder."
7872,Rabarbersirup,https://www.valdemarsro.dk/rabarbersirup/,https://www.valdemarsro.dk/wp-content/2013/06/rabarbersirup-1.jpg,40,6 servings,rabarber | sukker | vaniljesukker,"Kom rabarber og vand i en gryde og kog op med låg. Lad det simre i ca 20 minutter, hvorefter saften sigtes.
Kom rabarbersaften tilbage i en ren gryde sammen med sukker og vanilje.
Lad rabarbersiruppen koge i 20 minutter uden låg, det skal ikke blive tykt i gryden, da det tykner når det køler af. Tag eventuelt en skefuld op og sæt i køleskabet i et par minutter, så kan du vurdere konsistensen.
Hæld derefter på en rengjort skoldet flaske."
7875,Ricotta pandekager med citron,https://www.valdemarsro.dk/ricotta-pandekager/,https://www.valdemarsro.dk/wp-content/2017/02/ricottapandekager.jpg,15,16 servings,hvedemel | bagepulver | sukker | vaniljepulver | øko citron | ricotta | æg | kærnemælk | smør | blåbær | citron | flormelis,"Rør hvedemel, bagepulver, sukker, vaniljesukker, citronskal og salt sammen i en skål.
Skil æggeblommer og æggehvide i to skåle. Pisk æggehviderne stive i en ren skål og sæt dem til side et øjeblik.
Pisk ricotta og æggeblomme sammen ved lav hastighed i en anden skål til det er helt ensartet og rør derefter kærnemælk i. Sigt de tørre ingredienser i skålen og vend dejen sammen.
Vend forsigtigt æggehviderne i dejen, kom først et par skefulde stiftpisket æggehvide i og rør det sammen og vend derefter nænsomt resten af æggehviderne i, uden at slå luften ud af æggehviderne.
Varm en pande op ved middelhøj varme og smelt smør på panden. Kom pandekagedejen på i klatter med en ske og steg pandekagerne 2-3 minutter på begge siderne.
Servering
Anret de varme pandekager på tallerkener eller et fad. Drys med flormelis og fordel blåbær over. Server med citron i både, til at dryppe over pandekagerne."
